date,fifth-price,fifth-value,first-price,first-value,fourth-price,fourth-value,last2-price,last2-value,last3b-price,last3b-value,last3f-price,last3f-value,near1-price,near1-value,second-price,second-value,third-price,third-value
2020-06-01,20000.00,057532|508421|553286|749001|952461|332763|144962|624401|012975|511476|734351|126707|573604|761501|910547|090397|300540|652114|084427|283285|538133|792387|305738|696513|833960|115035|977886|674353|212276|593709|793386|765883|606863|520814|690828|969263|269384|865017|406709|793189|162272|243521|463458|630651|908424|710805|358548|648478|040913|418370|298975|003654|640037|310352|867170|867018|493995|519895|565488|828860|443809|752532|643935|236080|655383|289645|767680|609691|263572|294595|305201|094948|798818|025384|944061|337561|359996|742617|153273|139165|594156|874702|430566|384509|855363|233969|471188|139706|072058|542810|441444|342306|033012|530696|472624|557862|020415|213453|747196|372955,6000000.00,831567,40000.00,944345|723159|937726|789075|585760|166269|710931|046725|223584|098161|386861|347276|804670|668117|250426|196496|923296|368890|003998|832287|485711|319164|403827|176234|574976|328562|923302|926647|970653|565584|879048|483291|919749|699235|521278|782104|723719|285356|267570|158137|706199|614603|189879|149355|872948|557230|878778|657620|991820|251302,2000.00,24,4000.00,562|582,4000.00,489|264,100000.00,831566|831568,200000.00,275286|625456|796102|506560|318041,80000.00,234855|711491|956876|515788|606161|666644|973272|457553|251188|257496
2020-06-16,20000.00,968674|840207|511848|661848|993588|244417|090551|495484|854682|739138|011067|547083|812686|511828|606607|976244|726040|470109|025477|368029|346174|550447|066868|455094|244169|118481|118650|777068|335831|388199|625767|345614|500316|166762|300993|860342|217071|824181|128048|912810|151015|619135|035852|772461|623187|052257|413752|335311|271246|192458|189834|223835|874433|682496|248097|040718|219287|462235|555090|199623|121528|749040|022205|657924|880309|047005|033740|067273|570862|403761|034887|359228|300393|745152|200485|041263|803455|318555|822111|308071|163960|089979|321743|454301|500610|391178|510733|390080|794620|224360|010840|743365|268541|004473|307807|375930|644394|282179|537065|197191,6000000.00,516967,40000.00,651521|590007|612343|677960|099713|975837|975419|165952|387394|454034|450702|563520|198127|577042|484468|660358|599709|167003|397768|302968|697891|495457|730551|365405|391667|829217|830589|972308|198985|652241|699827|782344|340877|194431|465818|177811|414022|646928|646865|828884|496138|093636|100730|321637|210111|089303|300674|636127|579721|044879,2000.00,64,4000.00,625|565,4000.00,876|882,100000.00,516966|516968,200000.00,292976|306962|271010|717506|882952,80000.00,407422|216930|494318|795757|542338|436474|328213|613509|938138|134728
2020-07-01,20000.00,063249|843676|375045|362377|397164|720824|434779|713674|760405|715599|912451|931873|426971|693774|796240|729518|429262|271579|599603|524831|461235|548132|734274|288586|574807|303634|587135|191863|335319|294426|953377|887108|742323|479405|175599|920600|291427|763959|344070|840943|546253|999435|554808|880841|735505|625824|305609|936329|901775|567979|591210|735233|323199|756815|177256|225502|841927|377456|205077|376236|494232|478867|822404|442545|638932|244383|844328|210731|891047|282215|198926|841358|078890|694350|492800|751435|013803|108471|034722|458045|257605|223090|652016|177496|764620|817746|899116|180780|271660|444626|627324|333671|043545|637388|208137|569746|931393|969794|189223|390155,6000000.00,347258,40000.00,013896|798070|460007|532157|422982|480425|760622|211398|483708|803109|298418|852775|861960|740707|348844|216512|556133|028192|972002|771321|612780|032989|917160|719163|529518|903896|533677|929531|999864|250779|097590|785262|155749|803425|732954|585714|093986|508286|002292|955927|614836|252903|269214|156815|693052|719742|559096|384246|291320|227181,2000.00,83,4000.00,307|094,4000.00,362|095,100000.00,347257|347259,200000.00,443218|059367|782552|165108|521355,80000.00,030000|569662|820265|758112|729594|035010|167559|699988|408333|458572
2020-07-16,20000.00,191376|301317|195649|644384|081617|728316|723497|391960|597777|669787|617845|947047|791528|102041|833719|918766|729287|599997|959129|284261|356348|834121|101047|796581|446167|067942|951894|339353|163098|227476|253414|415365|647773|421731|195811|779082|549087|203914|629549|853475|503820|297238|207825|875442|114071|857608|603975|140146|534361|047885|199497|121752|502511|030541|730623|735531|696469|258607|109147|501713|124715|940881|826540|075476|548009|979075|686759|902329|664259|925437|239905|746200|125876|268075|395562|445235|918295|479087|146417|182905|567681|892010|871122|051348|652925|147174|080044|358500|407706|152753|961847|364544|120060|432914|781993|940837|296861|070609|470597|885427,6000000.00,873286,40000.00,688668|574589|339760|338273|808191|778198|136263|492794|807283|747795|563511|968309|150854|850386|285630|445983|017054|962683|157171|420117|844588|969027|032076|838547|245243|196201|128737|718145|547460|308840|121206|215682|712001|237420|023228|323789|523339|587100|232905|922084|395079|192502|696000|494909|647447|735416|859111|421436|451992|188731,2000.00,53,4000.00,682|494,4000.00,510|533,100000.00,873285|873287,200000.00,265514|906944|922280|948458|741212,80000.00,792949|473357|173669|861354|073630|845538|143752|857511|898120|330820
2020-08-01,20000.00,730171|076487|581082|659744|436592|534748|349206|359439|345326|829267|842085|341087|834492|284213|117378|316584|257476|620638|761146|034000|048734|469397|034541|092327|533658|638907|677593|715229|557890|940968|781934|409896|265767|270411|245374|558794|944726|627733|778238|560148|209949|528520|915515|705128|097352|956717|657651|009524|738295|611091|417846|165771|826698|646860|412226|536578|795326|742085|240600|018349|682309|823370|370410|148616|052010|446889|866481|270235|487553|956433|774072|688327|762370|750051|407861|156483|888098|137144|735981|916646|345398|105262|779278|795405|246676|007043|152100|926690|993456|080120|007447|872939|820133|475072|212850|969639|666033|644261|251295|966174,6000000.00,569391,40000.00,672575|758924|727773|305677|375627|646830|199198|753376|735597|546351|164150|580533|676289|911332|859884|468271|575463|900970|487015|245303|121738|529542|666509|074056|272070|559565|361090|108799|013724|795629|400896|131753|347683|465487|615672|549586|235282|998300|147590|539171|068906|938762|607269|114014|222641|441717|580695|632642|326212|490883,2000.00,92,4000.00,578|809,4000.00,931|575,100000.00,569390|569392,200000.00,101633|544525|769799|512010|849581,80000.00,030131|810800|118907|085905|777509|403720|308143|036873|745312|136551
2020-08-16,20000.00,882888|393954|635492|931896|491787|650065|367913|311209|020559|256217|185640|046017|070010|045984|696103|049825|122490|313932|614476|867155|693497|332013|733157|120631|234179|807181|569476|990361|216702|418390|423681|359186|765361|654558|021255|894827|592396|058454|839620|624609|423336|579434|917252|011512|409898|284071|536503|648862|607580|478433|035640|123430|907885|945427|307212|226033|317316|572127|614600|154949|437972|643106|003149|864670|577061|191281|432294|947046|522884|674005|807463|561719|179207|187744|900606|971461|681920|811124|763746|519258|641363|451922|593814|419770|998489|029078|107959|493645|425551|806098|603681|271085|991399|790465|762202|997440|010765|631489|539482|696963,6000000.00,945811,40000.00,562645|598032|433172|582099|395725|239792|990327|246267|403777|807459|184602|579876|177372|558026|310013|113934|288310|333742|473638|761771|771126|959365|775298|131334|101174|404882|711451|663488|044718|720803|855038|624676|015778|236793|160469|485455|596587|913491|035497|340338|535127|654755|441252|721674|899366|274205|632181|742765|272706|868128,2000.00,88,4000.00,364|733,4000.00,712|614,100000.00,945810|945812,200000.00,290322|324730|076190|500896|414322,80000.00,907940|885671|025918|858011|149654|736329|541281|155863|583811|858319
2020-09-01,20000.00,139307|322843|191807|802971|521963|593198|526611|307149|713240|694401|748200|312042|489369|889127|990055|012262|750140|469240|754142|065402|074006|098042|813342|443215|219712|374909|655035|156959|885180|539855|996911|454108|699576|981731|652699|612222|484596|276859|192290|747777|289058|832687|684231|234305|072388|662649|108283|240081|429912|926810|336526|789819|753189|490439|419826|722617|030428|560014|399540|653217|865855|275938|674756|543366|109711|259080|980062|255175|644741|703650|489409|858758|737270|309910|410280|020690|882488|917195|372602|152827|638353|807760|249929|265738|510005|265933|223441|450852|365836|586403|896324|186822|342550|227376|319716|166343|811198|182939|040971|167251,6000000.00,999997,40000.00,857663|137150|772364|739437|347168|276722|002450|711503|552713|537470|196364|803247|030905|183061|767283|461400|127004|733265|438545|426465|809233|663185|793413|968969|561416|326684|351142|681247|402049|649025|430807|424829|073991|709418|672470|289691|599076|458841|974475|018290|097686|413832|570036|076387|913229|616842|677566|973174|577140|979234,2000.00,98,4000.00,957|342,4000.00,725|636,100000.00,999996|999998,200000.00,283972|622808|071298|838934|301191,80000.00,183523|304732|895221|310680|454913|810362|777521|757539|669274|797960
2020-09-16,20000.00,836896|314106|956207|259475|233907|135776|803818|223064|952044|063367|142101|425098|939108|537028|930631|408249|185619|885610|787897|340276|935734|448198|700314|372544|492471|249499|831429|057524|572751|668905|744880|339237|632950|441043|420679|498291|633400|651211|370270|370030|082863|319382|779588|439944|085471|867761|254538|561043|215845|180088|660809|741176|704503|439465|478407|778236|874718|422823|486807|405472|058267|561616|601013|057409|476484|452025|262021|289350|845978|537696|986376|666982|666470|269937|714654|232138|733717|766418|232551|490011|092819|307677|348486|627803|677198|740796|852772|888515|591793|954832|167476|248245|905251|577587|542260|525759|643544|349220|292539|923841,6000000.00,244083,40000.00,214301|811703|279314|673974|327943|361508|015474|098907|622313|525926|491996|251203|423478|013554|801364|269977|116942|445903|936438|910115|982989|466731|642938|317106|978301|354907|615884|216796|737151|062777|685719|516243|981261|266191|470481|346789|405314|493910|082846|194222|695668|926386|305333|470005|574659|375969|321809|069976|935033|463788,2000.00,57,4000.00,853|623,4000.00,220|127,100000.00,244082|244084,200000.00,617596|223313|734505|763352|165055,80000.00,517230|594436|562093|375874|907424|734220|405166|743849|431219|455126
2020-10-01,20000.00,566436|791336|109547|656124|701084|929420|859940|774803|336922|159528|249758|133087|680179|893048|765901|883739|276519|057131|474775|366361|008999|491502|215522|655492|393011|296378|345546|020167|090177|696129|298322|673157|447391|815258|041491|670445|616802|803515|344378|523997|342499|670188|554362|129163|176426|706034|567736|049415|707969|218504|547782|703949|905772|115541|554133|804731|199728|527179|741237|316746|647494|957374|978958|557885|924139|543145|217933|037830|965494|177606|373640|636839|791704|650363|275902|562179|727793|741540|796435|053563|356108|384741|355792|639732|282926|896430|020203|456941|385624|366385|615996|190868|329157|468506|888565|456940|835022|040682|228235|781032,6000000.00,837893,40000.00,375985|817879|077237|716800|119801|373592|101617|605674|715047|298827|843660|723338|405716|086524|126851|130793|881266|220512|152475|217727|193325|557930|410959|123375|427649|996447|709832|362040|596898|629776|251170|573243|068823|206210|061168|988177|811394|167978|873269|837573|266056|366405|145487|032579|404640|430586|474805|122495|402024|243797,2000.00,59,4000.00,595|110,4000.00,757|594,100000.00,837892|837894,200000.00,386574|564262|809372|264258|041073,80000.00,934680|388958|500626|020639|180850|814224|278464|666772|736751|817536
2020-10-16,20000.00,786287|843460|801270|376566|150803|977644|288533|919055|128944|604112|103073|499698|347116|458698|643803|815475|751304|388750|600056|420882|504910|643322|809139|279863|637199|120660|436249|903996|663737|259169|970259|938735|753181|010370|948679|392808|339364|397897|810770|896515|314400|936294|087455|202229|899664|788015|038331|322701|393420|706277|469726|817507|550792|041679|486128|109089|426844|762090|685065|570269|491203|352332|765071|596050|418217|596816|239531|854415|790922|101039|047431|503931|760748|069252|342656|198825|256466|618868|038386|829497|313074|617248|350111|432962|599590|292784|544606|461567|014402|256310|776122|361793|730783|416271|018347|540142|690415|071492|914956|434822,6000000.00,286051,40000.00,753355|085987|249247|297222|301991|985256|376522|303646|325114|578900|994913|733441|054178|130295|894986|811859|502748|254830|212536|150099|064412|186289|070326|890852|468224|031241|024613|417590|672504|039837|476093|289286|678394|506716|737739|148136|711206|151228|948129|940279|016331|194762|416487|666600|165004|311046|284957|925868|292241|710540,2000.00,38,4000.00,980|045,4000.00,189|464,100000.00,286050|286052,200000.00,259926|712507|741540|977157|896056,80000.00,750476|226753|842155|843375|684127|475108|065804|578332|258855|218926
2020-11-01,20000.00,473391|526061|834931|062872|169394|015530|227559|692838|699188|588356|281664|322183|233522|173682|318965|166683|363116|030903|963692|349051|058078|796992|123077|215765|216022|531321|395872|182341|806509|132549|385120|458615|120685|280129|869856|517137|574331|822645|911880|569108|269661|641511|639802|676272|502966|941992|175108|481897|254473|735028|310467|256495|003869|063765|626878|367554|606915|033745|030064|206931|938979|843024|544448|473522|466688|926628|371717|293006|392172|399791|024827|868344|211031|694598|341535|894118|975659|634616|885313|313408|652409|165306|213713|404279|360410|306629|565192|669707|055863|878010|919200|613615|989040|479496|679273|448458|906437|580674|448849|107459,6000000.00,506404,40000.00,901286|599404|422351|944478|560928|584371|510807|160097|227136|180222|467039|259570|294033|354411|836859|279558|566398|434397|479788|767891|948612|627209|919556|993682|139543|230128|331503|366729|402604|351771|540580|710657|133362|556666|002027|184186|908140|493615|673574|904138|967202|570158|844121|180162|514969|271359|393148|899896|976810|464395,2000.00,40,4000.00,245|062,4000.00,154|598,100000.00,506403|506405,200000.00,430761|199970|839755|428719|241406,80000.00,053850|005114|672466|561720|908793|602942|393735|199474|108958|048601
